Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Score,Footnote,Measure Start Date,Measure End Date,Location
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,"SSI: Abdominal, Number of Procedures",HAI_4_DOPC_DAYS,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,SSI: Abdominal Predicted Cases,HAI_4_ELIGCASES,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,SSI: Abdominal Observed Cases,HAI_4_NUMERATOR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Surgical Site Infection from abdominal hysterectomy (SSI: Hysterectomy),HAI_4_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,MRSA Lower Confidence Limit,HAI_5_CI_LOWER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,MRSA Upper Confidence Limit,HAI_5_CI_UPPER,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,MRSA Patient Days,HAI_5_DOPC_DAYS,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,MRSA Predicted Cases,HAI_5_ELIGCASES,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,MRSA Observed Cases,HAI_5_NUMERATOR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Methicillin-resistant Staphylococcus Aureus (MRSA) Blood Laboratory-identified Events (Bloodstream infections),HAI_5_SIR,Not Available,Not Available,13 - Results cannot be calculated for this reporting period.,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,C.diff Lower Confidence Limit,HAI_6_CI_LOWER,No Different than National Benchmark,0.157,,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,C.diff Upper Confidence Limit,HAI_6_CI_UPPER,No Different than National Benchmark,1.193,,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,C.diff Patient Days,HAI_6_DOPC_DAYS,No Different than National Benchmark,16347,,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,C.diff Predicted Cases,HAI_6_ELIGCASES,No Different than National Benchmark,8.086,,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,C.diff Observed Cases,HAI_6_NUMERATOR,No Different than National Benchmark,4,,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Clostridium difficile (C.diff.) Laboratory-identified Events (Intestinal infections),HAI_6_SIR,No Different than National Benchmark,0.495,,7/1/2014,6/30/2015,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
"
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,CLABSI: Lower Confidence Limit,HAI_1_CI_LOWER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,1/1/2015,6/30/2015,"209 NORTH MAIN STREET
WEDOWEE, AL 36278
"
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,CLABSI: Upper Confidence Limit,HAI_1_CI_UPPER,Not Available,Not Available,12 - This measure does not apply to this hospital for this reporting period.,1/1/2015,6/30/2015,"209 NORTH MAIN STREET
WEDOWEE, AL 36278
"
